# docs/commit-map.tsv — the public history's commit map (P33 C7). Generated by tools/public_rewrite/build_commit_map.py; never edit.
# Before the public flip the history was rewritten (ROM-derived paths purged, personal addresses mapped, old commit hashes
# in every historical doc replaced by the inert token commit:NNNN). NNNN is the ordinal of the commit on main in the ORIGINAL
# order (1 = the first commit); this table maps it to the rewritten commit. A row of 40 zeros is the one commit that touched
# only purged paths and was pruned. Documents at the tip cite the new hashes directly (tools/public_rewrite/resolve_tokens.py).
ordinal	new_hash	author_date	committer_date	subject
1328	3b3accd5a26376485fdb85cc782ce18e898c554f	2026-08-01T10:35:22-06:00	2026-08-01T10:35:22-06:00	feat(phase-30 UC): func_80163764 banked via targeted decl reconcile (compiler-named edits only)
1329	6dab5a446b6fc1d47e6890388c4910444c4492e8	2026-08-01T10:37:24-06:00	2026-08-01T10:37:24-06:00	feat(phase-30 UC): func_80159A20 + func_80139BE0 banked via gate_stage ladder (13,386 ins)
1330	facd998d1baa69eda11eba8c5064c2d50190d91a	2026-08-01T10:37:44-06:00	2026-08-01T10:37:44-06:00	feat(phase-30 UC): func_80159a20 jr sibling sweep
1331	1653a8be5314c8d1ce71d5b323f1535d0941dec4	2026-08-01T10:51:45-06:00	2026-08-01T10:51:45-06:00	feat(phase-30 UC): func_801549f8 jr sibling sweep
1332	7180d6c0d3c8ee8e20ab5a6470ee8a488bdb649f	2026-08-01T10:52:47-06:00	2026-08-01T10:52:47-06:00	feat(phase-30 S2): func_80176734 BANKED — 371 ins, the largest single item in the frontier
1333	3e03f8b29058ed921cfa6d235ea39dc64df294e1	2026-08-01T11:01:56-06:00	2026-08-01T11:01:56-06:00	feat(phase-26): h_seq family sweep — 1096 member-matches banked via remap_hseq
1334	1b27550fdf8bd227458c7d16e3c0ab1ed4212f5a	2026-08-01T11:15:43-06:00	2026-08-01T11:15:43-06:00	feat(phase-30 UC): func_80159A20 jr sibling sweep
1335	1a1463b1c60f421f3c7aedf79419d4761ac70799	2026-08-01T11:19:28-06:00	2026-08-01T11:19:28-06:00	feat(phase-30 UC): wave-1 propagation — 1,370 member instances, fleet 90.9% instr (R22 140/140)
1336	553e2ed26a5bb2e30f78266069ce31296f89d30b	2026-08-01T11:20:02-06:00	2026-08-01T11:20:02-06:00	docs(phase-30): SESSION-29 CHECKPOINT refreshed — fleet 90.9% instr, T6 wave-2 handoff
1337	8b4951f002645a66fadda192fd736797353553a8	2026-08-01T11:45:22-06:00	2026-08-01T11:45:22-06:00	feat(phase-30 UC w2): 8 banked — the RECONCILE lane went 6/6 with no header edits
1338	53a374ed216b75d936e0e7799499431207459ed6	2026-08-01T11:50:56-06:00	2026-08-01T11:50:56-06:00	feat(phase-30 UC w3): 11/11 reconciled and banked — wave 2 closes at 19/19 heads
1339	9d346f1afa36f2cf95a91fe1cc711ac77804a843	2026-08-01T12:07:54-06:00	2026-08-01T12:07:54-06:00	feat(phase-26): h_seq family sweep — 2192 member-matches banked via remap_hseq
1340	21ccb171acbf10c4dd1a1b57a281a0ca09f8122a	2026-08-01T12:11:23-06:00	2026-08-01T12:11:23-06:00	feat(phase-30 UC): wave-2 propagation — 2,192 members, fleet 91.4% instr (R22 140/140)
1341	c579e12315393a08285e514901233009d3936fa1	2026-08-01T12:12:10-06:00	2026-08-01T12:12:10-06:00	docs(phase-30): checkpoint — UC waves complete, 33 heads / ~3,560 members, fleet 91.4% instr
1342	7e0caf3d252f0e924f5a3c8cedaed9c10e6af8ea	2026-08-01T14:02:25-06:00	2026-08-01T14:02:25-06:00	docs(phase-30): post-wave frontier re-derived + TWO pricing corrections (§133 both ways)
1343	8a519addf780243ea8ef69e2c7cd4696fe0a56a7	2026-08-01T16:42:21-06:00	2026-08-01T16:42:21-06:00	feat(phase-30 S6a): source-agnostic zero-crack sweep — 842 members banked (R22 140/140)
1344	39558b299118fae48f0c5fa18577d2f8b2a13401	2026-08-01T17:28:06-06:00	2026-08-01T17:28:06-06:00	fix(phase-30 S6b): MULTI-LINE BLINDNESS in family_remap — 4 faces, 3 fixed; +740 members (R22 140/140)
1345	aa600c56effbf73a62401f1e4601099b9d0959b6	2026-08-01T18:31:55-06:00	2026-08-01T18:31:55-06:00	fix(phase-30 S6e): family_sweep snapshotted TUs it never edited — the self-decl lever measures 0, honestly
1346	381cd56d4057ea01b10c1bc521426da38fdd2cf5	2026-08-01T18:43:14-06:00	2026-08-01T18:43:14-06:00	feat(phase-30 B): the x138 era was NOT over — 2 tiny cracks -> 268 members (R22 140/140)
1347	e6cec30736519041c63a712d1f8cc91564ae807a	2026-08-01T18:53:53-06:00	2026-08-01T18:53:53-06:00	feat(phase-30 S6f): calibrate the B-shaped vein — 3/3 one-shot by hand, +65 members (R22 140/140)
1348	6e181db77169de5e7c9665b624265de1098ee04e	2026-08-01T19:17:18-06:00	2026-08-01T19:17:18-06:00	feat(phase-30 S6f): B-shaped wave — Haiku drafts, Opus closes, +544 members (R22 140/140)
1349	372dc62d35de5e84707fd2d80df022b865c920b5	2026-08-01T19:35:24-06:00	2026-08-01T19:35:24-06:00	feat(phase-30 S6g): wave 2 — 93% bank rate (was 83%), all 4 reconciles closed, +342 members (R22 140/140)
1350	5f687b6e3f43500e1d193ac586356296952122b0	2026-08-01T19:36:47-06:00	2026-08-01T19:36:47-06:00	docs(phase-30): SESSION-30 checkpoint — S6 complete through wave 2, ~2,800 members, and the T5 trigger refuted
1351	6fe9b66f2df75cfd9d3925315305f1e9dacff0c7	2026-08-01T20:28:44-06:00	2026-08-01T20:28:44-06:00	feat(phase-30 S6h): wave 3 — 34/38 banked, +639 members, reconcile lane now 12/12 (R22 140/140)
1352	bfbcb86b3df2938d9896b6a2151c0cfcf42287c4	2026-08-01T20:29:35-06:00	2026-08-01T20:29:35-06:00	docs(cookbook §135): six byte-verified gcc-2.7.2 idioms + the two-lane wave shape (P30 S6f-h)
1353	443279e25ad1eaa1b379b35fdc3167c35f615afe	2026-08-01T20:47:52-06:00	2026-08-01T20:47:52-06:00	docs(phase-30): SESSION-30 checkpoint refreshed — S6 through wave 3, queue re-derived at HEAD
1354	0ffb2c04d7d64244d87b01a90c616379b6a84380	2026-08-01T20:48:10-06:00	2026-08-01T20:48:10-06:00	docs: regenerate family-hseq digest at HEAD (the checkpoint's queue is derived from it)
1355	09d96b15314e3ecaa14a38aa82524e52908511a4	2026-08-03T08:57:16-06:00	2026-08-03T08:57:16-06:00	feat(phase-30 S7): wave 4a — 23 heads + 251 members banked ×N; cookbook §136 (the local-variable lever)
1356	ed4680f3a6bb638f226d77d2b44f3823d5f363df	2026-08-03T09:09:45-06:00	2026-08-03T09:09:45-06:00	feat(phase-30 S6c): jr family bank (pre-func_80178D40)
1357	4ed1c8cd2bd6a6ee7a924b92cc15de5a61e4c752	2026-08-03T09:12:03-06:00	2026-08-03T09:12:03-06:00	feat(phase-30 S6c): jr family bank (pre-func_8012ACE0)
1358	9603d2589673c79be288fd435e90138b8284bfb9	2026-08-03T09:12:14-06:00	2026-08-03T09:12:14-06:00	feat(phase-30 S6c): jr family bank (pre-func_8016AE5C)
1359	8554e8589f85ffa1b9731f294af7a7cdc11e22a8	2026-08-03T09:24:04-06:00	2026-08-03T09:24:04-06:00	feat(phase-30 S6c): jr family bank (pre-func_801734BC rest)
1360	cb1dcaa5aa14b9aa7ca9975396e3a662ccf1eb50	2026-08-03T09:24:21-06:00	2026-08-03T09:24:21-06:00	feat(phase-30 S6c): jr family bank (pre-func_8012ACE0 rest)
1361	d74f63a74b37cd061e43a6f05b6b78650bb530f5	2026-08-03T09:25:09-06:00	2026-08-03T09:25:09-06:00	feat(phase-30 S6c): jr family bank — func_8012ACE0 rest (ov_SC07_007/010/011)
1362	fdb5813fc199f503d3cde87b896fa557fa6b62b2	2026-08-03T09:32:36-06:00	2026-08-03T09:32:36-06:00	docs(phase-30 S7): S6c banked ×12 (all in the P27 SC07 quartet); blockers classified 7/3; §136a
1363	d00dfe363b426cb4663a2983e54dd51e7e03f447	2026-08-03T09:47:45-06:00	2026-08-03T09:47:45-06:00	feat(phase-30 S7): reconcile lane 7/7 — wave 4a closes at 30/33 (91%), +76 members
1364	cc3c49d7afb5223d552f8e29e4c971174b773dce	2026-08-03T10:29:21-06:00	2026-08-03T10:29:21-06:00	feat(phase-30 S7): wave 4b batch 1 — 32 heads + 365 members; §136b (a DIFF verdict is not evidence)
1365	7f70b6850a4d2335d709e7c8195d0b098ba4416a	2026-08-03T11:19:28-06:00	2026-08-03T11:19:28-06:00	feat(phase-30 S7): batch 2 + reconcile + redraft — 41 heads + 431 members; §136b closes 8/8
1366	a6ba678658e0a7f8be967dfb7f63a315770003ee	2026-08-03T11:21:08-06:00	2026-08-03T11:21:08-06:00	docs(phase-30 S7): refresh SESSION-31 checkpoint — 1,238 instances, 103/107 banked, the 5 §136 findings
1367	b61d805b8b9fa549c5692936580eb699c413219f	2026-08-03T12:34:53-06:00	2026-08-03T12:34:53-06:00	feat(phase-30 S7): wave 4b batch 3 — 35 heads + 305 members; the 144-family B-shape queue is worked
1368	1b8f26113ce52668abf5d5baa5b5b18575b581b9	2026-08-03T13:02:29-06:00	2026-08-03T13:02:29-06:00	feat(phase-30 S7): close the B-shape queue — 144/144 drafts banked; §136b closes 9/9
1369	2210ff6509e6952e61eacb86ba96d79969fe4159	2026-08-03T13:03:13-06:00	2026-08-03T13:03:13-06:00	docs(phase-30 S7): checkpoint — B-shape queue closed 144/144; the zero-crack pool refills itself (120->147 families)
1370	e8a57b13fad690db9410b0225b6c5c226d170150	2026-08-03T13:29:33-06:00	2026-08-03T13:29:33-06:00	docs(phase-30 S8): CORRECTION §136h — the zero-crack pool is residue, not a lever (1 bank / 1,781); my R37 violation
1371	18fc50d0f80a483ee3a987292f553f622a7941c7	2026-08-03T14:28:30-06:00	2026-08-03T14:28:30-06:00	docs(phase-30): §136i — insert SONNET between Haiku and Opus in the drafter ladder (Drew 2026-08-03)
1372	a4bc49a23d6f09991df2dfff4be9bd5bab77528a	2026-08-03T16:25:06-06:00	2026-08-03T16:25:06-06:00	feat(phase-30 S8): the x10-99 band closes 23/23; §137 makes REGALLOC-PERM arithmetic, not a permuter job
1373	1f9c1be858c89d319cf66cb5688fe7709e30b2ef	2026-08-03T16:25:29-06:00	2026-08-03T16:25:29-06:00	docs(phase-30 S8): checkpoint — 167/167 banked, every high-multiplier lane spent; T5 is the next decision
1374	cf10d284592391d8891482ddfa01eeb191f7123f	2026-08-03T19:06:02-06:00	2026-08-03T19:06:02-06:00	feat(phase-30 S9): x2-9 calibration wave — 22/25 banked + 67 members; the grind rate is MEASURED
1375	1859266d6036305624187887a2caf6e3c1e8de94	2026-08-03T22:27:19-06:00	2026-08-03T22:27:19-06:00	feat(phase-30 S10): Sonnet wave — 13 heads + 57 members; the §136i ~120 boundary is too LOW
1376	ef1d8c9faba3e98915649687425d237f0a03a3fa	2026-08-03T22:28:16-06:00	2026-08-03T22:28:16-06:00	docs(phase-30): SESSION-31/32 checkpoint — fresh-session safe; Sonnet finding, 3 live lanes, stale P32 ledger flagged
1377	eb2e72328bbbab3187eb55336d9a2d989504ff31	2026-08-03T22:49:58-06:00	2026-08-03T22:49:58-06:00	fix(phase-30 T6): byte-neutral decl conforms unblock the SC07 EXTEND lane
1378	16a1dabc798db0eefe5d07de3bf0bf7b5a9d8f8d	2026-08-03T22:57:51-06:00	2026-08-03T22:57:51-06:00	feat(phase-30 T6): SC07 EXTEND lane 0/36 -> 15 banked; the 4 "DIFF"s are a volatile decl
1379	c7ad41c8a3724bdec3a77dc32cfa487c3aec3f22	2026-08-03T23:41:34-06:00	2026-08-03T23:41:34-06:00	feat(phase-30 T6/S11): the propagation lag — EXTEND 31/36, and the PROPAGATE head measured
1380	62042f65caffbeda0ea31821b7c27d5b37cb77b2	2026-08-03T23:53:50-06:00	2026-08-03T23:53:50-06:00	fix(phase-30 S11): multi-line-comment blindness in dedup_propagate; func_8012A598 x138
1381	3daa647bb35b094e35c4b2788e16faebe15cb8dc	2026-08-03T23:55:53-06:00	2026-08-03T23:55:53-06:00	docs(phase-30 S11): cookbook §138 + SESSION-33 checkpoint
1382	7a6a09379f8d2ab2b551832cb055e9e5ec56e827	2026-08-04T00:11:42-06:00	2026-08-04T00:11:42-06:00	fix(phase-30 S33b): relax all 42 func_80146C3C decls — the PROPAGATE remainder is the SAME symbol
1383	356373efabb08b6470aad01ea43951a69b09ac79	2026-08-04T00:16:23-06:00	2026-08-04T00:16:23-06:00	fix(phase-30 S33b): the PAIR rule — my 42-decl relax did NOT unblock the lane; the mirror form did
1384	4f6b0e8de134a7836af884eb2ae7146ae1a38abf	2026-08-04T00:30:56-06:00	2026-08-04T00:30:56-06:00	feat(phase-30 S33b): PROPAGATE head 82% banked — 15,257 of 18,545 ins, four levers
1385	b497ee164918620fd25e6c4b78475f2455089e2b	2026-08-04T00:44:33-06:00	2026-08-04T00:44:33-06:00	feat(phase-30 S33c): PROPAGATE head COMPLETE — func_801466F0 x137 took three fixes + a type-lift
1386	0bdc7f44a04c44c3c217f5739d2daadee3a0e314	2026-08-04T03:27:54-06:00	2026-08-04T03:27:54-06:00	feat(phase-30 S33d): Sonnet wave — 13 heads + 65 members banked (78 instances)
1387	138e21c7d4f5335871a6715183763ea0aa8f0fa9	2026-08-04T03:34:51-06:00	2026-08-04T03:34:51-06:00	feat(phase-30 S33e): both gate-refused drafts reconciled — the lane is 18/18 lifetime
1388	7a4abddbfa5a7f899199c1b831ef52d08d9c2c7d	2026-08-04T07:14:28-06:00	2026-08-04T07:14:28-06:00	feat(phase-30 S34): wave 2 — 10 heads + 18 members; the search order had a cross-overlay hole
1389	6b30335eb7fc0559e76453c30f3ec85b5638b7ce	2026-08-04T07:16:55-06:00	2026-08-04T07:16:55-06:00	docs(phase-30): SESSION-33/34/35 checkpoint — fresh-session safe; 5 distilled rules, the h_seq ceiling re-confirmed by probe
1390	cbf0bce26ce5c708771948cb6632f5cf29e501da	2026-08-04T09:42:58-06:00	2026-08-04T09:42:58-06:00	feat(phase-30 S35): wave 3 banks 13/13 — the flywheel paid off one wave later
1391	906484075764fcce024c0a4485f00646a83ba5f1	2026-08-04T12:05:32-06:00	2026-08-04T12:05:32-06:00	feat(phase-30 S36): wave 4 banks 14/14 + 26 members — step 0 is now the agents' default move
1392	3f51101ca9d8cc7acb9d1cce63e65136d0581a7f	2026-08-04T13:29:51-06:00	2026-08-04T13:29:51-06:00	docs(phase-30): SESSION-33..37 checkpoint — PAUSED; 16 ungated wave-5 drafts preserved in git
1393	af16c38a626ead5527ef7d91e14ac12391936b3c	2026-08-04T13:42:58-06:00	2026-08-04T13:42:58-06:00	feat(phase-30 S37): wave 5 banks 16/16 with ZERO reconcile + 26 members; wave metrics logged
1394	b42b1885ae0cb12b5301362e105d5ad26d192084	2026-08-04T13:43:53-06:00	2026-08-04T13:43:53-06:00	docs(phase-30): SESSION-33..37 checkpoint — wave 5 banked, nothing owed; wave-metrics findings reordered
1395	bd097a901005756129abb1355db0021ae8efe54d	2026-08-04T13:47:42-06:00	2026-08-04T13:47:42-06:00	docs(phase-30): checkpoint — name the code commit correctly + add a staleness self-check
1396	139e21118bbf1e43a46478bc5590d7a1a929e3ca	2026-08-04T16:13:14-06:00	2026-08-04T16:13:14-06:00	docs(phase-30 S38): wave 6 launched — pool derivation is a script now, + 2 derive-don't-assert fixes
1397	e5380ff6fbd1f8c8afad8883e33b4bb400f82fd4	2026-08-04T16:14:13-06:00	2026-08-04T16:14:13-06:00	fix(tools): family_hseq's stdout claimed "fleet" for an OVERLAYS-ONLY number
1398	fd1bdd4b2fc53e0b854d274148a8868671a6f5b0	2026-08-04T17:24:04-06:00	2026-08-04T17:24:04-06:00	chore(phase-30 S38): preserve wave-6 drafts before gating (5.2M agent tokens)
1399	73321fe2c2820d8e94bb90bc9fc7b7121de812f4	2026-08-04T17:41:43-06:00	2026-08-04T17:41:43-06:00	fix(phase-30 S38): the gate was booking CRASHES as silence — 10 of wave 6's 16 drafts vanished
1400	e977205bb88f4dbabec2f48ec4f017e5f46e587e	2026-08-04T17:50:05-06:00	2026-08-04T17:50:05-06:00	docs(cookbook): §139 — a gate that greps for verdicts must assert 1:1 accounting
1401	ba87a9b2561c29b433b69589499f15aa0d4bed4a	2026-08-04T17:50:05-06:00	2026-08-04T17:50:05-06:00	feat(phase-30 S38): wave-6 propagation family 1 — func_8017FEE0 x15 siblings
1402	65f0184f7d3ea4ae6d0c67a662e190b18be9f3b9	2026-08-04T17:50:35-06:00	2026-08-04T17:50:35-06:00	chore: regenerate docs/family-hseq.md after the wave-6 banks
1403	c44b980fe49f57b975a1e2875ec864ffc438b07e	2026-08-04T17:52:14-06:00	2026-08-04T17:52:14-06:00	feat(phase-30 S38): wave-6 propagation — func_80181CE4 x6 sibling slots
1404	8f3d8662b6cb11aaf9687e9e116229a19004846d	2026-08-04T17:53:33-06:00	2026-08-04T17:53:33-06:00	feat(phase-30 S38): wave-6 propagation — func_80183AE0 x6 sibling slots
1405	81c5cc559a74bbc778e93cfeebc43256491f003f	2026-08-04T17:54:54-06:00	2026-08-04T17:54:54-06:00	feat(phase-30 S38): wave-6 propagation — func_80184C74 x5 sibling slots
1406	7247c68b60dbce8da495a3e2bf2ef4d5894e4858	2026-08-04T17:55:31-06:00	2026-08-04T17:55:31-06:00	feat(phase-30 S38): wave-6 propagation — func_8017EA84 x2 sibling slots
1407	6b21af6a140394d0a0cba24056d0c0fdd3a0d107	2026-08-04T17:55:51-06:00	2026-08-04T17:55:51-06:00	fix(tools): classify_fail truncated its diagnostic from the LEFT, severing the symbol name
1408	bc04f655628844de9b9ec54b94bfe4099f726c71	2026-08-04T18:10:19-06:00	2026-08-04T18:10:19-06:00	docs(phase-30 S38): checkpoint — wave 6 banked (+10,616 ins), the gate defect fixed, 9 drafts diagnosed
1409	805770940794a2309784ba71b4b9d3c1794d87e2	2026-08-04T18:12:18-06:00	2026-08-04T18:12:18-06:00	fix(.run/w6_pool.py): "attempted" must mean a wave that RAN, not a manifest that exists
1410	c21a310cce5e3ad06ed76b70102682ad827dea09	2026-08-04T18:20:12-06:00	2026-08-04T18:20:12-06:00	docs(phase-30 S38): measure the family frontier — the x138 era is over; the free-sweep lane is 0/0 UNDIAGNOSED
1411	2483fc902a1a8d9e2b138a069916f33487da30ae	2026-08-04T18:30:01-06:00	2026-08-04T18:30:01-06:00	fix(tools): jr_isolate_all was SILENTLY DELETING asm-label-alias definitions during a repartition
1412	91bb3ac76be423eadeef8b86c89bd92130c658e1	2026-08-04T18:36:04-06:00	2026-08-04T18:36:04-06:00	feat(phase-30 S38): the free-sweep "wall" was a TYPE-SCOPE parse error — 0/6 becomes 6/6
1413	d053d71a2729fe1c666931793da940a916346b94	2026-08-04T18:36:51-06:00	2026-08-04T18:36:51-06:00	docs(phase-30 S38): STRIKE my "x138 era is over" reading — the base rate is 5:1 PLUMBING, not codegen
1414	97a68646772f9685901e5a342de787b1be7638b5	2026-08-04T18:40:14-06:00	2026-08-04T18:40:14-06:00	docs(phase-30): adopt the Fable-5 frontier plan as T7 + persist the report
1415	c57860db4e702604b60350f4f18b3303acdd0647	2026-08-04T18:46:30-06:00	2026-08-04T18:46:30-06:00	feat(phase-30 S38/S1a): lift 895 local types to engine_types.h — kills the type-scope sweep class
1416	be2eaa184235b90a5accc240d3d2b0c7a252ff08	2026-08-04T19:04:56-06:00	2026-08-04T19:04:56-06:00	feat(phase-30 S38/S1c): re-sweep the matched-exemplar families after the type lift — 97 members banked
1417	df99a71732be1f8d4ca46f3110ba8c7711a87e94	2026-08-04T19:31:33-06:00	2026-08-04T19:31:33-06:00	fix(tools): jtbl_family_bank reported "gate-fail" with no reason — the third missing-payload defect today
1418	2ab4aa3571d3d56db0d2085b7b940e2eaf2c077a	2026-08-04T19:33:14-06:00	2026-08-04T19:33:14-06:00	feat(phase-30 S38/S2): jr-family sweep — func_80181CE4 x3 sibling slots
1419	5e301868475ac4c7d88887fa1dfca208212d25a3	2026-08-04T19:35:45-06:00	2026-08-04T19:35:45-06:00	feat(phase-30 S38/S2): jr-family sweep — func_801380E0 x3 sibling slots
1420	ec7345217f902d975e375d7e99ec247e716f6c72	2026-08-04T19:37:24-06:00	2026-08-04T19:37:24-06:00	feat(phase-30 S38/S2): jr-family sweep — func_8017FEE0 x4 sibling slots
1421	b410df3517bfdd4c0fc3796b5ec51d547461393f	2026-08-04T19:40:33-06:00	2026-08-04T19:40:33-06:00	feat(phase-30 S38/S2): jr-family sweep — func_80183AE0 x3 sibling slots
1422	f9eaa671b7a6f22156dc0a561c97f85cb8b52328	2026-08-04T19:44:31-06:00	2026-08-04T19:44:31-06:00	docs(phase-30 S38): checkpoint v2 — S1/S2 landed; the residue is TWO symbols, not a missing tool
1423	3f7534c10a8e5ce8e31a6f932a008ce093374f11	2026-08-04T19:50:11-06:00	2026-08-04T19:50:11-06:00	fix(tools): the alias scanner I added this morning had the §134 defect I documented this morning
1424	15f936e2ea568627ef4faa4bf7db96a3789561dc	2026-08-04T20:09:10-06:00	2026-08-04T20:09:10-06:00	feat(phase-30 S38/S3): the whale banks in 3 of the 4 SC07 overlays — 137/138, not 138/138
1425	a5c5526a8ab2cec2c63a3c1612b535906be757da	2026-08-04T20:10:11-06:00	2026-08-04T20:10:11-06:00	docs(phase-30 S38): checkpoint v3 — S3 lands at 137/138, and the session's one R22 failure
1426	10f9546272c631e86b03d783c15a005803e5fcde	2026-08-04T20:10:23-06:00	2026-08-04T20:10:23-06:00	chore: regenerate the fleet digest + backlog after S1/S2/S3
1427	a5e97739fb0ea34b7297d55717602ab5a2858847	2026-08-04T20:43:14-06:00	2026-08-04T20:43:14-06:00	feat(phase-30 S38/S1d): the def-side asm-label alias cracks the 208-conflict class — 138/138 banked
1428	936cd07b58991b5c52e9ff1cf4cee1f27529cead	2026-08-04T21:13:19-06:00	2026-08-04T21:13:19-06:00	feat(phase-30 S38/S1d): generalised alias harvest — R22 140/140, but distinct-code DROPPED (unexplained)
1429	d8016c49c88be1414321e210b70591047f9f6f16	2026-08-04T21:25:18-06:00	2026-08-04T21:25:18-06:00	docs(phase-30 S38): checkpoint v4 — POST-S1d, fresh-session safe
1430	15765702714954baef95fc2aa95f72c598bf7424	2026-08-04T21:48:57-06:00	2026-08-04T21:48:57-06:00	fix(phase-30 S1e): the distinct-code "regression" was a STALE DIGEST — alias lever ungated
1431	3c0f60861d5194a118752196a8bc9edca8ac47d8	2026-08-04T21:58:53-06:00	2026-08-04T21:58:53-06:00	feat(phase-30 S39): the whale is 138/138 — ov_SC07_010 carved + banked (+770 ins, R22 140/140)
1432	f2696653efc7c5c7f7e2ac365db27d716f6d047f	2026-08-04T22:10:49-06:00	2026-08-04T22:10:49-06:00	feat(phase-30 S39/S4): 4 wave-6 drafts bank UNCHANGED — the block was our tooling, not the code (+1,905 ins)
1433	a2a50635b3debc7c0e9eb61dd3a0432c29d7a0f4	2026-08-04T22:16:33-06:00	2026-08-04T22:16:33-06:00	feat(phase-30 S39/S4): func_801878E8 family 4/4 siblings banked ×N (+2,052 ins, ~0 agent tokens)
1434	819a4c53178711c42c9a3bb75ee92cf7fd596ab1	2026-08-04T22:17:31-06:00	2026-08-04T22:17:31-06:00	docs(phase-30 S39): session checkpoint — stale-digest finding, 4 instrument fixes, +4,727 ins, fresh-session safe
1435	7b5eda04249ae787bb9fa108d45a2143675c6836	2026-08-04T22:42:54-06:00	2026-08-04T22:42:54-06:00	feat(phase-30 S39/S4): re-gate probe — A10 broadly stands; 4 banked from the reverted overlays (+146 ins)
1436	957dada2f827ea280f5c8094288385acc0971cd4	2026-08-04T22:43:28-06:00	2026-08-04T22:43:28-06:00	docs(phase-30 S39): decision-log — MASTER_REMAINING proposal: adopt the goal (denominator completeness + a reconciliation gate), reject the maintained list (R33)
1437	9e5ff203e762d4c56829cac473afc251d29e86f9	2026-08-04T22:44:07-06:00	2026-08-04T22:44:07-06:00	docs(phase-30 S39): refresh checkpoint — final fleet numbers, re-gate rates, the reconciliation-gate item
1438	04141712377872ea49c80c18b9632e7ebbead337	2026-08-04T23:22:42-06:00	2026-08-04T23:22:42-06:00	feat(phase-30 S39/S4): 8/35 draft-exemplar heads re-gate and bank (+474 ins, 4 gate cycles, 0 agent tokens)
